# wavelength_nm	counts_u16	rel_intensity
715.000000	2732	0.0416876478
716.000000	3186	0.0486152438
717.000000	3403	0.0519264515
718.000000	3611	0.0551003281
719.000000	4483	0.0684061952
720.000000	4220	0.0643930724
721.000000	4512	0.0688487068
722.000000	4091	0.0624246586
723.000000	4383	0.0668802930
724.000000	3979	0.0607156481
725.000000	4132	0.0630502785
726.000000	3809	0.0581216144
727.000000	3992	0.0609140154
728.000000	3582	0.0546578164
729.000000	3947	0.0602273594
730.000000	4089	0.0623941405
731.000000	3795	0.0579079881
732.000000	4503	0.0687113756
733.000000	3957	0.0603799496
734.000000	4008	0.0611581598
735.000000	3564	0.0543831540
736.000000	2913	0.0444495308
737.000000	2411	0.0367895018
738.000000	2621	0.0399938964
739.000000	2243	0.0342259861
740.000000	2156	0.0328984512
741.000000	2379	0.0363012131
742.000000	2205	0.0336461433
743.000000	2274	0.0346990158
744.000000	2032	0.0310063325
745.000000	2265	0.0345616846
746.000000	2070	0.0315861753
747.000000	2376	0.0362554360
748.000000	2169	0.0330968185
749.000000	2100	0.0320439460
750.000000	2299	0.0350804913
751.000000	2174	0.0331731136
752.000000	2192	0.0334477760
753.000000	2208	0.0336919203
754.000000	2311	0.0352635996
755.000000	2262	0.0345159075
756.000000	2286	0.0348821241
757.000000	2132	0.0325322347
758.000000	2305	0.0351720455
759.000000	2105	0.0321202411
760.000000	2049	0.0312657359
761.000000	2321	0.0354161898
762.000000	1969	0.0300450141
763.000000	2516	0.0383916991
764.000000	2000	0.0305180438
765.000000	2190	0.0334172580
766.000000	2235	0.0341039139
767.000000	2182	0.0332951858
768.000000	2177	0.0332188907
769.000000	2019	0.0308079652
770.000000	2271	0.0346532387
771.000000	2103	0.0320897230
772.000000	2141	0.0326695659
773.000000	1866	0.0284733349
774.000000	2205	0.0336461433
775.000000	2146	0.0327458610
776.000000	2094	0.0319523919
777.000000	2149	0.0327916381
778.000000	2185	0.0333409628
779.000000	2014	0.0307316701
780.000000	2081	0.0317540246
781.000000	1978	0.0301823453
782.000000	2194	0.0334782940
783.000000	2037	0.0310826276
784.000000	2227	0.0339818418
785.000000	2037	0.0310826276
786.000000	2355	0.0359349966
787.000000	2383	0.0363622492
788.000000	2070	0.0315861753
789.000000	2062	0.0314641032
790.000000	2081	0.0317540246
791.000000	1837	0.0280308232
792.000000	1870	0.0285343709
793.000000	2050	0.0312809949
794.000000	2177	0.0332188907
795.000000	2171	0.0331273365
796.000000	1942	0.0296330205
797.000000	2109	0.0321812772
798.000000	2299	0.0350804913
799.000000	1954	0.0298161288
800.000000	1913	0.0291905089
801.000000	2054	0.0313420310
802.000000	2108	0.0321660182
803.000000	2098	0.0320134279
804.000000	2101	0.0320592050
805.000000	2377	0.0362706950
806.000000	2151	0.0328221561
807.000000	2224	0.0339360647
808.000000	2076	0.0316777295
809.000000	2188	0.0333867399
810.000000	2043	0.0311741817
811.000000	2309	0.0352330816
812.000000	2180	0.0332646677
813.000000	2072	0.0316166934
814.000000	2222	0.0339055467
815.000000	2006	0.0306095979
816.000000	2244	0.0342412451
817.000000	1916	0.0292362860
818.000000	2008	0.0306401160
819.000000	2138	0.0326237888
820.000000	2265	0.0345616846
821.000000	2150	0.0328068971
822.000000	2312	0.0352788586
823.000000	2051	0.0312962539
824.000000	2325	0.0354772259
825.000000	2467	0.0376440070
826.000000	2581	0.0393835355
827.000000	2163	0.0330052644
828.000000	2534	0.0386663615
829.000000	2428	0.0370489052
830.000000	2415	0.0368505379
831.000000	2782	0.0424505989
832.000000	3765	0.0574502174
833.000000	8921	0.1361257343
834.000000	30151	0.4600747692
835.000000	49283	0.7520103761
836.000000	50300	0.7675288014
837.000000	63725	0.9723811704
838.000000	46515	0.7097734035
839.000000	16801	0.2563668269
840.000000	5503	0.0839703975
841.000000	3534	0.0539253834
