# pixel_index	counts_u16	rel_intensity
420.000000	2510	0.0383001450
421.000000	2247	0.0342870222
422.000000	2360	0.0360112917
423.000000	2307	0.0352025635
424.000000	2543	0.0388036927
425.000000	2121	0.0323643854
426.000000	2038	0.0310978866
427.000000	2478	0.0378118563
428.000000	2249	0.0343175402
429.000000	2235	0.0341039139
430.000000	2609	0.0398107881
431.000000	2399	0.0366063935
432.000000	2473	0.0377355612
433.000000	2392	0.0364995804
434.000000	2322	0.0354314488
435.000000	2468	0.0376592660
436.000000	2458	0.0375066758
437.000000	2467	0.0376440070
438.000000	2408	0.0367437247
439.000000	2109	0.0321812772
440.000000	2388	0.0364385443
441.000000	2203	0.0336156252
442.000000	2444	0.0372930495
443.000000	2439	0.0372167544
444.000000	2204	0.0336308843
445.000000	2450	0.0373846036
446.000000	2509	0.0382848859
447.000000	2462	0.0375677119
448.000000	2408	0.0367437247
449.000000	2352	0.0358892195
450.000000	2364	0.0360723278
451.000000	2415	0.0368505379
452.000000	2266	0.0345769436
453.000000	2259	0.0344701305
454.000000	2314	0.0353093767
455.000000	2500	0.0381475547
456.000000	2445	0.0373083085
457.000000	2490	0.0379949645
458.000000	2295	0.0350194553
459.000000	1908	0.0291142138
460.000000	2394	0.0365300984
461.000000	2430	0.0370794232
462.000000	2525	0.0385290303
463.000000	2255	0.0344090944
464.000000	2455	0.0374608988
465.000000	2426	0.0370183871
466.000000	2452	0.0374151217
467.000000	2624	0.0400396735
468.000000	2528	0.0385748074
469.000000	2392	0.0364995804
470.000000	2411	0.0367895018
471.000000	2561	0.0390783551
472.000000	2290	0.0349431601
473.000000	2573	0.0392614633
474.000000	2452	0.0374151217
475.000000	2584	0.0394293126
476.000000	2280	0.0347905699
477.000000	2396	0.0365606165
478.000000	2117	0.0323033494
479.000000	2260	0.0344853895
480.000000	2280	0.0347905699
481.000000	2312	0.0352788586
482.000000	2551	0.0389257649
483.000000	2451	0.0373998627
484.000000	2581	0.0393835355
485.000000	2460	0.0375371939
486.000000	2456	0.0374761578
487.000000	2404	0.0366826886
488.000000	2491	0.0380102235
489.000000	2497	0.0381017777
490.000000	2578	0.0393377584
491.000000	2132	0.0325322347
492.000000	2554	0.0389715419
493.000000	2498	0.0381170367
494.000000	2613	0.0398718242
495.000000	2539	0.0387426566
496.000000	2630	0.0401312276
497.000000	2287	0.0348973831
498.000000	2270	0.0346379797
499.000000	2454	0.0374456397
500.000000	2262	0.0345159075
501.000000	2247	0.0342870222
502.000000	2313	0.0352941176
503.000000	2074	0.0316472114
504.000000	2402	0.0366521706
505.000000	2462	0.0375677119
506.000000	2140	0.0326543069
507.000000	2317	0.0353551537
508.000000	2361	0.0360265507
509.000000	2539	0.0387426566
510.000000	2230	0.0340276188
511.000000	2005	0.0305943389
512.000000	2385	0.0363927672
513.000000	2242	0.0342107271
514.000000	2430	0.0370794232
515.000000	2502	0.0381780728
516.000000	2615	0.0399023423
517.000000	2373	0.0362096590
518.000000	2360	0.0360112917
519.000000	2479	0.0378271153
520.000000	2283	0.0348363470
521.000000	2138	0.0326237888
522.000000	2364	0.0360723278
523.000000	2496	0.0380865187
524.000000	2360	0.0360112917
525.000000	2112	0.0322270542
526.000000	2136	0.0325932708
527.000000	2383	0.0363622492
528.000000	2378	0.0362859541
529.000000	2402	0.0366521706
530.000000	2246	0.0342717632
531.000000	2149	0.0327916381
