# wavelength_nm	counts_u16	rel_intensity
666.331658	3710	0.0566109712
666.778336	3674	0.0560616464
667.225014	3817	0.0582436866
667.671692	3944	0.0601815824
668.118370	3638	0.0555123217
668.565047	3819	0.0582742046
669.011725	3763	0.0574196994
669.458403	3679	0.0561379416
669.905081	4051	0.0618142977
670.351759	3646	0.0556343938
670.798437	3815	0.0582131685
671.245114	3912	0.0596932937
671.691792	3927	0.0599221790
672.138470	3849	0.0587319753
672.585148	3664	0.0559090562
673.031826	4165	0.0635538262
673.478504	3891	0.0593728542
673.925181	3506	0.0534981308
674.371859	3726	0.0568551156
674.818537	4050	0.0617990387
675.265215	3640	0.0555428397
675.711893	3482	0.0531319142
676.158571	3866	0.0589913787
676.605248	3559	0.0543068589
677.051926	3406	0.0519722286
677.498604	3791	0.0578469520
677.945282	3627	0.0553444724
678.391960	3999	0.0610208286
678.838638	3787	0.0577859159
679.285315	3686	0.0562447547
679.731993	3654	0.0557564660
680.178671	3737	0.0570229648
680.625349	3988	0.0608529793
681.072027	3619	0.0552224002
681.518705	3847	0.0587014572
681.965382	3873	0.0590981918
682.412060	3637	0.0554970626
682.858738	3650	0.0556954299
683.305416	3583	0.0546730755
683.752094	3655	0.0557717250
684.198772	3673	0.0560463874
684.645449	3631	0.0554055085
685.092127	3596	0.0548714427
685.538805	3681	0.0561684596
685.985483	3628	0.0553597314
686.432161	3518	0.0536812390
686.878839	3732	0.0569466697
687.325516	3950	0.0602731365
687.772194	3633	0.0554360266
688.218872	3505	0.0534828717
688.665550	3685	0.0562294957
689.112228	3788	0.0578011749
689.558906	3765	0.0574502174
690.005583	3257	0.0496986343
690.452261	3372	0.0514534218
690.898939	3729	0.0569008927
691.345617	3525	0.0537880522
691.792295	3499	0.0533913176
692.238973	3750	0.0572213321
692.685650	3572	0.0545052262
693.132328	3725	0.0568398566
693.579006	3637	0.0554970626
694.025684	3719	0.0567483024
694.472362	3676	0.0560921645
694.919040	3420	0.0521858549
695.365717	3433	0.0523842222
695.812395	3424	0.0522468910
696.259073	3250	0.0495918212
696.705751	3437	0.0524452583
697.152429	3652	0.0557259480
697.599107	3461	0.0528114748
698.045784	3369	0.0514076448
698.492462	3353	0.0511635004
698.939140	3754	0.0572823682
699.385818	3515	0.0536354620
699.832496	3127	0.0477149615
700.279174	3573	0.0545204852
700.725851	3246	0.0495307851
701.172529	3292	0.0502327001
701.619207	3582	0.0546578164
702.065885	3445	0.0525673304
702.512563	3372	0.0514534218
702.959241	3474	0.0530098421
703.405918	3522	0.0537422751
